~from,~to,~label
16,3,route
16,30,route
16,306,route
16,307,route
16,31,route
16,310,route
16,312,route
16,318,route
16,32,route
16,3265,route
16,33,route
16,332,route
16,34,route
16,35,route
16,3503,route
16,359,route
16,360,route
16,365,route
16,367,route
16,372,route
16,375,route
16,38,route
16,389,route
16,395,route
16,396,route
16,397,route
16,4,route
16,40,route
16,403,route
16,41,route
16,415,route
16,416,route
16,417,route
16,420,route
16,421,route
16,429,route
16,434,route
16,443,route
16,45,route
16,46,route
16,47,route
16,49,route
16,5,route
16,50,route
16,51,route
16,52,route
16,53,route
16,549,route
16,558,route
16,559,route
16,560,route
16,563,route
16,564,route
16,570,route
16,571,route
16,572,route
16,573,route
16,574,route
16,575,route
16,576,route
16,577,route
16,578,route
16,58,route
16,580,route
16,581,route
16,582,route
16,583,route
16,584,route
16,585,route
16,587,route
16,588,route
16,589,route
16,590,route
16,591,route
16,592,route
16,593,route
16,594,route
16,595,route
16,596,route
16,597,route
16,598,route
16,599,route
16,6,route
16,60,route
16,600,route
16,601,route
16,602,route
16,603,route
16,632,route
16,68,route
16,7,route
16,70,route
16,73,route
16,74,route
16,75,route
16,76,route
16,78,route
16,79,route
16,8,route
16,80,route
16,83,route
16,84,route
16,85,route
16,86,route
16,87,route
16,92,route
16,93,route
17,1,route
17,10,route
17,105,route
17,1069,route
17,1072,route
17,1073,route
17,1074,route
17,1075,route
17,1076,route
17,1077,route
17,1078,route
17,1079,route
17,1080,route
17,11,route
17,12,route
17,122,route
17,13,route
17,14,route
17,147,route
17,149,route
17,15,route
17,150,route
17,152,route
17,153,route
17,16,route
17,166,route
17,178,route
17,18,route
17,180,route
17,181,route
17,182,route
17,183,route
17,184,route
17,185,route
17,187,route
17,188,route
17,189,route
17,19,route
17,190,route
17,193,route
17,194,route
17,2,route
17,20,route
17,21,route
17,217,route
17,22,route
17,225,route
17,23,route
17,237,route
17,238,route
17,239,route
17,24,route
17,240,route
17,241,route
17,244,route
17,25,route
17,26,route
17,263,route
17,265,route
17,267,route
17,268,route
17,269,route
17,271,route
17,278,route
17,28,route
17,281,route
17,283,route
17,288,route
17,29,route
17,290,route
17,291,route
17,292,route
17,293,route
17,296,route
17,3,route
17,30,route
17,301,route
17,305,route
17,307,route
17,31,route
17,33,route
17,3314,route
17,3326,route
17,34,route
17,3487,route
17,35,route
17,359,route
17,36,route
17,362,route
17,363,route
17,37,route
17,372,route
17,379,route
17,383,route
17,385,route
17,387,route
17,395,route
17,4,route
17,408,route
17,41,route
17,412,route
17,42,route
17,421,route
17,429,route
17,43,route
17,431,route
17,437,route
17,438,route
17,439,route
17,447,route
17,449,route
17,45,route
17,450,route
17,46,route
17,47,route
17,48,route
17,49,route
17,5,route
17,51,route
17,6,route
17,60,route
17,603,route
17,611,route
17,613,route
17,620,route
17,623,route
17,630,route
17,632,route
17,68,route
17,7,route
17,70,route
17,8,route
17,83,route
17,85,route
17,86,route
17,874,route
17,877,route
17,883,route
17,886,route
17,893,route
17,9,route
17,909,route
17,916,route
17,917,route
17,918,route
17,921,route
17,934,route
17,938,route
17,943,route
17,947,route
17,949,route
17,958,route
17,961,route
17,964,route
17,969,route
17,99,route
18,1,route
18,10,route
18,105,route
18,106,route
18,109,route
18,11,route
18,110,route
18,112,route
18,1151,route
18,12,route
18,122,route
18,1295,route
18,13,route
18,132,route
18,136,route
18,14,route
18,140,route
18,145,route
18,146,route
18,147,route
18,148,route
18,149,route
18,15,route
18,150,route
18,151,route
18,152,route
18,153,route
18,16,route
18,161,route
18,163,route
18,164,route
18,166,route
18,17,route
18,177,route
18,178,route
18,180,route
18,181,route
18,182,route
18,183,route
18,184,route
18,185,route
18,187,route
18,188,route
18,189,route
18,19,route
18,192,route
18,193,route
18,194,route
18,195,route
18,196,route
18,198,route
18,2,route
18,20,route
18,202,route
18,205,route
18,2074,route
18,2075,route
18,208,route
18,21,route
18,2107,route
18,211,route
18,217,route
18,22,route
18,220,route
18,225,route
18,227,route
18,23,route
18,237,route
18,238,route
18,239,route
18,24,route
18,240,route
18,241,route
18,242,route
18,243,route
18,244,route
18,25,route
18,26,route
18,263,route
18,264,route
18,265,route
18,266,route
18,267,route
18,268,route
18,269,route
18,271,route
18,277,route
18,28,route
18,280,route
18,281,route
18,283,route
18,286,route
18,288,route
18,29,route
18,290,route
18,291,route
18,293,route
18,295,route
18,296,route
18,3,route
18,30,route
18,301,route
18,3019,route
18,305,route
18,306,route
18,307,route
18,31,route
18,32,route
18,3283,route
18,3288,route
18,33,route
18,3314,route
18,34,route
18,3439,route
18,35,route
18,3503,route
18,359,route
18,36,route
18,360,route
18,362,route
18,363,route
18,367,route
18,369,route
18,37,route
18,370,route
18,373,route
18,374,route
18,375,route
18,376,route
18,377,route
18,378,route
18,379,route
18,382,route
18,383,route
18,384,route
18,385,route
18,387,route
18,389,route
18,39,route
18,391,route
18,395,route
18,396,route
18,397,route
18,398,route
18,4,route
18,40,route
18,407,route
18,408,route
18,41,route
18,411,route
18,412,route
18,413,route
18,415,route
18,416,route
18,417,route
18,42,route
18,420,route
18,421,route
18,422,route
18,425,route
18,429,route
18,43,route
18,430,route
18,431,route
18,434,route
18,435,route
18,436,route
18,437,route
18,438,route
18,439,route
18,441,route
18,443,route
18,444,route
18,445,route
18,446,route
18,447,route
18,448,route
18,449,route
18,45,route
18,450,route
18,46,route
18,47,route
18,48,route
18,482,route
18,49,route
18,5,route
18,50,route
18,51,route
18,52,route
18,526,route
18,527,route
18,529,route
18,530,route
18,54,route
18,58,route
18,580,route
18,59,route
18,6,route
18,60,route
18,608,route
18,609,route
18,61,route
18,611,route
18,612,route
18,613,route
18,615,route
18,620,route
18,623,route
18,625,route
18,63,route
18,630,route
18,64,route
18,649,route
18,650,route
18,651,route
18,652,route
18,67,route
18,677,route
18,68,route
18,7,route
18,70,route
18,73,route
18,74,route
18,75,route
18,76,route
18,78,route
18,79,route
18,8,route
18,80,route
18,83,route
18,84,route
18,85,route
18,86,route
18,868,route
18,876,route
18,883,route
18,886,route
18,895,route
18,9,route
18,90,route
18,909,route
18,919,route
18,921,route
18,929,route
18,93,route
18,934,route
18,941,route
18,947,route
18,950,route
18,956,route
18,957,route
18,958,route
18,959,route
18,960,route
18,961,route
18,962,route
18,963,route
18,964,route
18,965,route
18,966,route
18,967,route
18,968,route
18,969,route
18,970,route
18,99,route
19,1,route
19,11,route
19,12,route
19,13,route
19,14,route
19,147,route
19,17,route
19,178,route
19,18,route
19,184,route
19,186,route
19,187,route
19,208,route
19,21,route
19,240,route
19,25,route
19,281,route
19,291,route
19,307,route
19,31,route
19,310,route
19,32,route
19,35,route
19,40,route
19,41,route
19,45,route
19,46,route
19,47,route
19,5,route
19,581,route
19,582,route
19,6,route
19,632,route
19,7,route
19,8,route
20,1,route
20,10,route
20,11,route
20,1127,route
20,1128,route
20,1129,route
20,12,route
20,13,route
20,136,route
20,14,route
20,147,route
20,149,route
20,15,route
20,150,route
20,151,route
20,1534,route
20,16,route
20,17,route
20,178,route
20,18,route
20,180,route
20,181,route
20,182,route
20,183,route
20,184,route
20,185,route
20,186,route
20,187,route
20,188,route
20,189,route
20,190,route
20,193,route
20,194,route
20,195,route
20,196,route
20,2,route
20,21,route
20,22,route
20,227,route
20,23,route
20,238,route
20,24,route
20,244,route
20,26,route
20,263,route
20,268,route
20,269,route
20,271,route
20,272,route
20,273,route
20,28,route
20,280,route
20,281,route
20,288,route
20,289,route
20,29,route
20,3,route
20,30,route
20,31,route
20,33,route
20,3347,route
20,34,route
20,3426,route
20,35,route
20,362,route
20,368,route
20,37,route
20,38,route
20,380,route
20,381,route
20,384,route
20,385,route
20,389,route
20,39,route
20,391,route
20,395,route
20,4,route
20,41,route
20,412,route
20,413,route
20,419,route
20,42,route
20,422,route
20,43,route
20,44,route
20,443,route
20,45,route
20,46,route
20,47,route
20,48,route
20,49,route
20,5,route
20,52,route
20,6,route
20,605,route
20,640,route
20,8,route
20,83,route
20,85,route
20,86,route
20,865,route
20,868,route
20,870,route
20,872,route
20,876,route
20,877,route
20,878,route
20,883,route
20,886,route
20,890,route
20,893,route
20,896,route
20,899,route
20,9,route
20,919,route
20,924,route
20,951,route
20,99,route
21,1,route
21,10,route
21,11,route
21,12,route
21,1274,route
21,1295,route
21,13,route
21,14,route
21,147,route
21,148,route
21,15,route
21,16,route
21,17,route
21,178,route
21,18,route
21,180,route
21,182,route
21,183,route
21,184,route
21,185,route
21,186,route
21,187,route
21,189,route
21,19,route
21,190,route
21,20,route
21,217,route
21,22,route
21,225,route
21,23,route
21,239,route
21,240,route
21,241,route
21,25,route
21,26,route
21,269,route
21,281,route
21,283,route
21,29,route
21,291,route
21,3,route
21,30,route
21,307,route
21,31,route
21,33,route
21,34,route
21,35,route
21,38,route
21,4,route
21,40,route
21,41,route
21,430,route
21,438,route
21,45,route
21,46,route
21,47,route
21,49,route
21,5,route
21,51,route
21,549,route
21,6,route
21,632,route
21,7,route
21,8,route
21,83,route
21,85,route
21,9,route
22,1,route
22,10,route
22,105,route
22,106,route
22,11,route
22,1102,route
22,12,route
22,122,route
22,1272,route
22,1273,route
22,1275,route
22,1276,route
22,1283,route
22,13,route
22,136,route
22,147,route
22,149,route
22,15,route
22,150,route
22,151,route
22,159,route
22,16,route
22,161,route
22,17,route
22,178,route
22,18,route
22,180,route
22,181,route
22,184,route
22,185,route
22,186,route
22,187,route
22,188,route
22,189,route
22,190,route
22,193,route
22,195,route
22,196,route
22,2,route
22,20,route
22,205,route
22,21,route
22,213,route
22,217,route
22,23,route
22,24,route
22,244,route
22,25,route
22,26,route
22,263,route
22,27,route
22,271,route
22,272,route
22,28,route
22,280,route
22,281,route
22,288,route
22,29,route
22,292,route
22,3,route
22,30,route
22,31,route
22,33,route
22,34,route
22,35,route
22,37,route
22,375,route
22,38,route
22,384,route
22,389,route
22,39,route
22,4,route
22,42,route
22,422,route
22,43,route
22,444,route
22,45,route
22,46,route
22,47,route
22,48,route
22,49,route
22,5,route
22,50,route
22,51,route
22,52,route
22,53,route
22,54,route
22,56,route
22,567,route
22,58,route
22,6,route
22,60,route
22,605,route
22,61,route
22,64,route
22,640,route
22,665,route
22,67,route
22,7,route
22,70,route
22,8,route
22,80,route
22,84,route
22,85,route
22,86,route
22,863,route
22,868,route
22,87,route
22,870,route
22,874,route
22,876,route
22,877,route
22,878,route
22,882,route
22,884,route
22,886,route
22,893,route
22,9,route
22,909,route
22,916,route
22,917,route
22,918,route
22,919,route
22,920,route
22,921,route
22,99,route
23,1,route
23,10,route
23,100,route
23,105,route
23,107,route
23,109,route
23,11,route
23,12,route
23,122,route
23,13,route
23,136,route
23,146,route
23,147,route
23,149,route
23,15,route
23,150,route
23,151,route
23,159,route
23,16,route
23,161,route
23,164,route
23,17,route
23,177,route
23,178,route
23,18,route
23,180,route
23,181,route
23,183,route
23,184,route
23,185,route
23,186,route
23,187,route
23,188,route
23,189,route
23,190,route
23,193,route
23,195,route
23,196,route
23,198,route
23,199,route
23,2,route
23,20,route
23,202,route
23,205,route
23,21,route
23,213,route
23,217,route
23,22,route
23,244,route
23,25,route
23,250,route
23,26,route
23,263,route
23,27,route
23,271,route
23,272,route
23,28,route
23,280,route
23,281,route
23,29,route
23,291,route
23,294,route
23,3,route
23,30,route
23,31,route
23,3283,route
23,33,route
23,337,route
23,34,route
23,3426,route
23,35,route
23,3503,route
23,362,route
23,369,route
23,37,route
23,384,route
23,389,route
23,4,route
23,403,route
23,409,route
23,41,route
23,412,route
23,417,route
23,420,route
23,422,route
23,43,route
23,431,route
23,443,route
23,444,route
23,45,route
23,46,route
23,47,route
23,48,route
23,49,route
23,5,route
23,50,route
23,51,route
23,52,route
23,53,route
23,54,route
23,55,route
23,56,route
23,568,route
23,57,route
23,58,route
23,59,route
23,6,route
23,60,route
23,605,route
23,61,route
23,63,route
23,638,route
23,64,route
23,640,route
23,66,route
23,67,route
23,671,route
23,673,route
23,676,route
23,7,route
23,70,route
23,73,route
23,74,route
23,76,route
23,8,route
23,80,route
23,84,route
23,85,route
23,86,route
23,863,route
23,864,route
23,865,route
23,866,route
23,867,route
23,868,route
23,869,route
23,870,route
23,871,route
23,872,route
23,873,route
23,874,route
23,875,route
23,876,route
23,877,route
23,878,route
23,883,route
23,886,route
23,889,route
23,893,route
23,9,route
23,903,route
23,909,route
23,916,route
23,919,route
23,921,route
23,950,route
23,99,route
24,1,route
24,11,route
24,12,route
24,13,route
24,136,route
24,149,route
24,15,route
24,151,route
24,17,route
24,178,route
24,18,route
24,183,route
24,186,route
24,187,route
24,188,route
24,190,route
24,194,route
24,196,route
24,20,route
24,22,route
24,26,route
24,27,route
24,271,route
24,272,route
24,28,route
24,280,route
24,29,route
24,3,route
24,30,route
24,31,route
24,33,route
24,34,route
24,3426,route
24,35,route
24,369,route
24,37,route
24,38,route
24,389,route
24,409,route
24,422,route
24,43,route
24,432,route
24,46,route
24,48,route
24,49,route
24,5,route
24,52,route
24,54,route
24,6,route
24,605,route
24,64,route
24,640,route
24,67,route
24,8,route
24,868,route
24,885,route
24,886,route
25,1,route
25,10,route
25,1051,route
25,11,route
25,12,route
25,123,route
25,13,route
25,138,route
25,14,route
25,1438,route
25,147,route
25,148,route
25,149,route
25,152,route
25,16,route
25,166,route
25,17,route
25,178,route
25,18,route
25,180,route
25,182,route
25,183,route
25,184,route
25,185,route
25,186,route
25,187,route
25,189,route
25,19,route
25,190,route
25,208,route
25,21,route
25,211,route
25,217,route
25,22,route
25,23,route
25,238,route
25,239,route
25,240,route
25,26,route
25,263,route
25,265,route
25,268,route
25,269,route
25,281,route
25,283,route
25,29,route
25,291,route
25,296,route
25,3,route
25,30,route
25,307,route
25,31,route
25,312,route
25,32,route
25,33,route
25,34,route
25,35,route
25,375,route
25,379,route
25,38,route
25,395,route
25,396,route
25,397,route
25,4,route
25,40,route
25,41,route
25,412,route
25,416,route
25,417,route
25,435,route
25,437,route
25,438,route
25,441,route
25,45,route
25,46,route
25,47,route
25,5,route
25,50,route
25,52,route
25,571,route
25,580,route
25,6,route
25,608,route
25,620,route
25,632,route
25,7,route
25,70,route
25,76,route
25,8,route
25,9,route
26,1,route
26,10,route
26,11,route
26,12,route
26,1241,route
26,1294,route
26,13,route
26,136,route
26,147,route
26,149,route
26,15,route
26,150,route
26,16,route
26,17,route
26,178,route
26,18,route
26,183,route
26,184,route
26,185,route
26,186,route
26,187,route
26,188,route
26,189,route
26,190,route
26,193,route
26,195,route
26,196,route
26,20,route
26,21,route
26,22,route
26,23,route
26,24,route
26,240,route
26,244,route
26,25,route
26,263,route
26,268,route
26,271,route
26,272,route
26,280,route
26,29,route
26,3,route
26,30,route
26,31,route
26,33,route
26,34,route
26,3426,route
26,35,route
26,37,route
26,38,route
26,384,route
26,39,route
26,4,route
26,41,route
26,42,route
26,422,route
26,43,route
26,444,route
26,45,route
26,46,route
26,47,route
26,48,route
26,49,route
26,5,route
26,52,route
26,54,route
26,6,route
26,640,route
26,7,route
26,76,route
26,8,route
26,85,route
26,868,route
26,872,route
26,884,route
26,886,route
26,889,route
26,893,route
26,9,route
26,907,route
26,99,route
27,1,route
27,12,route
27,149,route
27,2,route
27,22,route
27,23,route
27,24,route
27,244,route
27,280,route
27,3,route
27,30,route
27,37,route
27,42,route
27,5,route
27,9,route
27,909,route
28,1,route
28,11,route
28,12,route
28,136,route
28,149,route
28,17,route
28,18,route
28,185,route
28,186,route
28,187,route
28,188,route
28,190,route
28,195,route
28,20,route
28,22,route
28,23,route
28,24,route
28,244,route
28,280,route
28,29,route
28,3,route
28,30,route
28,307,route
28,31,route
28,33,route
28,3426,route
28,35,route
28,38,route
28,389,route
28,42,route
28,422,route
28,46,route
28,48,route
28,8,route
28,893,route
29,1,route
29,10,route
29,11,route
29,12,route
29,13,route
29,136,route
29,147,route
29,149,route
29,15,route
29,150,route
29,151,route
29,16,route
29,17,route
29,178,route
29,18,route
29,180,route
29,181,route
29,182,route
29,183,route
29,184,route
29,185,route
29,186,route
29,187,route
29,188,route
29,189,route
29,190,route
29,193,route
29,194,route
29,195,route
29,196,route
29,20,route
29,21,route
29,22,route
29,23,route
29,24,route
29,240,route
29,244,route
